eco_code,Annual crops,Permanent crops,Pasture,Urban,Extensive forestry,Intensive forestry
NA0404,5.0282289210274,3.83207039236227,2.29560504762242,6.9643755864471,1.04677457975367,2.28698467035248
NA0405,22.7768122738674,19.1423241298686,14.1212203154017,35.6566443797926,4.01713699149783,9.98714218516396
NA0406,2.2814988949096,2.07468141765711,0.903741511212741,4.28702265719348,0.885237219409813,1.40997876406393
NA0407,10.7368247427927,9.0231079634101,4.34555670123273,15.5849135070837,2.61573672128647,5.78716784770279
NA0408,13.3333929787676,13.53804842178,8.56177471285864,29.1033098561897,4.774806902451,8.51399106627046
NA0409,15.015480507314,11.7707995106144,5.7313724807014,20.1501410599942,2.82168452335896,7.23349591444473
NA0410,3.69160447899617,3.54253436160319,1.53033793178563,7.44653264036711,1.53323028309242,2.34283954466408
NA0411,14.8364742662562,13.3141632348016,6.92099647139524,23.1181172039061,4.23559481959184,8.87033516521744
NA0412,16.5013406311558,13.3632405024712,7.60430148220619,26.2461201141998,4.72222823024955,8.22796060315942
NA0413,4.16382558254566,3.32332066343243,1.53105861401304,6.28750687435077,1.2179672608296,2.07771966812346
NA0414,7.04370045469863,5.47438252196664,2.61370585880197,9.16123119823837,1.32145462284038,3.29555197674675
NA0415,8.92173692304805,7.03375215518575,3.42881486087468,12.2636564036873,1.88592636420108,4.46709810745511
NA0416,3.67782882754725,3.015630678695,1.49548756008638,6.01269531998092,1.17176886048103,2.0083631253414
NA0417,65.8912251568178,51.7259090037344,33.3334142429757,98.3927804443138,18.1654249856705,32.6339068800945
NA0501,11.3403744497195,9.84452401328734,7.80948975813039,22.0346243399453,3.47513755065594,5.33536079525783
NA0502,4.48518770687947,3.52147768845664,2.59124973306704,7.42062181147287,1.18213377302288,1.99470521504454
NA0503,8.6913352002517,6.39252315830282,8.10054296627327,15.8960535103184,1.41375735184007,3.08052383391525
NA0504,95.420406606138,87.2252759758903,49.5746393463314,147.600979485252,25.5292863536391,55.0739082880666
NA0505,10.4608742639352,8.43837759501981,9.65879578238091,19.6699629340123,1.63737475300108,4.11767913492186
NA0506,4.58638554032437,3.9886598488755,3.23343796084958,9.49314606281031,1.56041769575516,2.14772358524055
NA0507,12.6101264349792,9.68683402057001,8.5825756719201,24.0065123523002,4.15451045731883,5.15221753910767
NA0508,18.7329408029372,14.2529973564437,7.14447271654959,33.5369337056896,7.73218186002826,8.51589891599828
NA0509,6.66448536126419,5.5861920830146,4.7470250582149,12.6436335093335,1.99171534311304,3.0564843490125
NA0510,10.6707657653478,8.9946960209099,4.73772817807168,19.9965897036369,4.23974495205849,5.42428042276356
NA0511,5.98837742158498,4.37614058364936,4.37682616110469,10.2880724912675,1.34841645218485,2.33449559257636
NA0512,14.1099217586299,10.0898844662848,10.061655759117,24.2836764387363,3.21180939643567,5.47369602152754
NA0513,195.539503650133,170.755633655917,110.219055296561,299.384941047325,46.8625593288457,102.387411835194
NA0514,3.54989494138535,2.97498254210388,2.11949905630485,7.03745458533472,1.28694877501286,1.65282350361323
NA0515,104.040085652565,72.1331806521678,109.551338398848,200.883241548038,NaN,NaN
NA0516,12.7450370946608,9.97709002226745,8.76407839449873,23.1066620381366,3.48789166831904,5.63821488284682
NA0517,10.2013566435433,8.18940710777338,4.22885390087043,14.3269210050835,2.54808967463603,5.17113425133085
NA0518,2.74324441287049,2.23279239584473,1.81422441241863,5.11766962927166,0.859163153587744,1.23141877108174
NA0519,69.5311544970056,57.0256444114463,29.5002869901812,120.885824724997,25.168244028048,34.8442486851273
NA0520,7.6391220122987,7.26290526624201,6.82456959051855,16.1966374082468,1.93289830382367,3.85128983176183
NA0521,NaN,12.7398933626744,12.539130437423,29.7362864830832,3.89806679273587,6.49204335841888
NA0522,12.5451495828477,9.87769522526562,7.79870143299058,23.0913125502501,4.09435033182733,5.54405610090752
NA0523,7.13755176955347,5.72164392798485,3.09765276857013,11.2035234939719,2.23652050852365,3.40629583035681
NA0524,36.2542070926979,30.0545904879019,19.4189782552631,58.004432153006,10.9568663888236,19.2723082163199
NA0525,17.2853459464793,22.8173741817802,19.7221631457279,39.76879572479,2.57892749375037,11.3151395613307
NA0526,NaN,NaN,155.228225322062,NaN,33.5865202637673,75.9543857042816
NA0527,14.7168570976309,10.8876468132884,9.08172450662967,26.5989828042303,4.91021289417969,5.85199114806404
NA0528,4.84476930866367,3.48143190966609,3.77601438608075,8.06555114970163,0.934859224083604,1.80771353464049
NA0529,5.51235151317132,4.47137223296653,2.64788021318641,7.90884865045379,1.32909858714919,2.68427914837628
NA0530,15.7780311348995,11.8207334580087,12.6734203450289,29.67117828796,3.81399131362355,6.50925924682145
NA0601,9.06853873536493,7.23332505442685,6.50283046575007,15.5909884060224,1.71847967774584,4.03978022644534
NA0602,1.2527824774079,1.21543821541703,0.773248278986726,2.62225724620447,0.472101967404589,0.704407576552386
NA0603,12.2976905470149,12.200522688836,10.9832702610754,28.7569012927544,3.71944979822514,6.8144410676738
NA0604,NaN,NaN,21.0921460068212,NaN,6.39535484761576,11.8127896256931
NA0605,1.23281653566356,1.22614997537781,0.644734179975836,2.55772795627971,0.501864972833571,0.733071941091938
NA0606,0.404460772240291,0.436258940196613,0.486471803552172,0.991513457329461,0.101228417976147,0.205559289778269
NA0607,0.83225293923204,0.840612023866743,1.03828324256218,1.95033944068237,0.145526054303445,0.384435868337685
NA0608,1.97255221187173,1.64111238958454,1.08107722070303,3.21151249845482,0.494497386405786,0.990203530602783
NA0609,0.929085765517108,0.966088190908228,0.921410685742307,2.14369873122436,0.231784608705974,0.512888954353379
NA0610,1.99416560389796,1.71820953598992,1.35316113475163,3.7701227467197,0.565901516926237,0.999273122431124
NA0611,NaN,16.3900896761884,11.979266440111,30.5276183974469,3.18911986240915,8.41847344814277
NA0612,NaN,NaN,0.834943685138363,1.49806387150366,0.099346583795305,0.283963984387532
NA0613,2.28675228451283,1.9174085985431,1.56868796051119,NaN,0.634249541044435,1.09513176253497
NA0614,1.12379932582555,1.06049708950732,1.39732561235338,NaN,0.206081244686777,0.505152609539776
NA0615,NaN,NaN,82.4160086440524,NaN,55.617639212491,133.31677773251
NA0616,1.19441637857226,1.31085269019885,1.44375664612234,NaN,0.261959947641256,0.628881102408607
NA0617,NaN,NaN,NaN,15.5808682744896,3.37935891600885,4.6024632680821
NA0701,3.76438380374556,3.15055925582056,2.16301266149829,5.77397850980021,0.618167438529532,1.62116044797568
NA0801,10.2323682930692,7.38184895909555,5.45398951997875,15.2777298000479,1.95978773985707,4.48487856264467
NA0802,1.29437382584881,1.07682230004848,0.563884393437422,1.80714983309119,0.281708531323461,0.656551988633277
NA0803,2.66724435406937,1.86062426387846,1.59739980725213,3.90310270443189,0.364273617823106,1.00439172296575
NA0804,2.02290546370883,1.54021234897249,1.01839923561712,2.8177196871371,0.373798914965475,0.914937924745826
NA0805,3.60900703767736,2.99458733100511,1.54075069386451,4.9739898570072,0.815517924314447,1.97517264010029
NA0806,8.08734042132891,5.91235739726941,4.97281260628855,12.1924113693289,1.18035208543393,2.95107185888872
NA0807,19.8915767189557,15.1548497816062,11.2780000822408,28.9590262401806,3.2339932930974,8.60060796369134
NA0808,5.50622072796367,3.79760423615706,3.60690427793335,8.4911456997762,0.886449096691406,2.05386345390989
NA0809,7.3967426519646,4.94897423982444,5.18269056879605,11.6133050429304,0.912728707687468,2.49083180626263
NA0810,3.13773866308292,2.55715716252118,1.55191330268886,4.60926957248286,0.61377395726548,1.5226152797304
NA0811,0.90329290575576,0.637998042189988,0.581572756127944,1.35812137327286,0.123804040799525,0.330551777739386
NA0812,8.37447860679991,6.97828100026667,3.97272591020989,12.1617772431871,1.77964905204321,4.45800998002621
NA0813,9.86537019495251,6.64005103047826,6.39125577803797,15.1796975187421,1.57950448495308,3.50223093957853
NA0814,12.1365483732028,9.31886178325034,6.88244257690305,17.8798929585355,1.89596944026496,5.3410863898808
NA0815,1.84570055038688,1.21498626641857,1.22256800113784,2.79133338067401,0.221583923815232,0.58788066243422
NA1101,2.63571602297842,2.29485130186177,2.69603711383689,5.16304335161164,0.378089034990237,1.12286552336216
NA1102,18.9249168034053,22.3061949600834,20.6787516328478,NaN,NaN,NaN
NA1103,NaN,NaN,2.45852810099441,4.39543504207196,0.291670766683215,0.764307013108611
NA1104,1.60612131454566,1.19368811961907,1.58794017853313,NaN,0.28955208270688,0.570739064628492
NA1105,NaN,NaN,2.36386519796,NaN,NaN,NaN
NA1106,2.25050722380907,1.85022705226889,2.38352511858548,4.48554335407529,0.302439804870543,0.878905984862073
NA1107,3.06519437049537,2.54781345384263,3.02143984117129,5.82418859798037,0.451391472886191,1.2301634689936
NA1108,1.32788345370513,0.80922199523917,1.35922299646053,NaN,0.173122736709697,0.360550037196339
NA1109,NaN,NaN,0.923303022812038,NaN,NaN,NaN
NA1110,NaN,NaN,0.236288876681948,NaN,NaN,NaN
NA1111,1.44853862216463,1.15359541355022,1.54431780046696,2.88080615632447,0.239699933403769,0.565595355783205
NA1112,NaN,NaN,0.157854735659345,0.238926577053956,NaN,NaN
NA1113,NaN,NaN,0.26342799694462,0.358793991925893,NaN,NaN
NA1114,NaN,NaN,0.304651817132476,0.534304603517317,0.038027523319393,0.095347781335768
NA1115,0.113914638703781,0.099742944689543,0.14004295713336,NaN,NaN,NaN
NA1116,NaN,NaN,1.65690871919466,NaN,0.198603322545727,0.52485739282826
NA1117,4.2295090782092,3.71847089094996,4.05089022347338,8.33348475821428,0.748709151445328,1.87149912064525
NA1118,NaN,NaN,4.65670018021592,NaN,NaN,NaN
NA1201,12.7297458528564,11.0280576683709,8.76857317974275,22.1400365721534,2.47329219850247,6.28829871285456
NA1202,6.42705222527507,4.55396106391259,4.11072209868315,10.3261523008001,1.20223651840962,2.46461879576006
NA1203,16.2273058578174,12.4462555840341,11.6138076482629,27.2779128625663,3.02777926336315,6.77867243500449
NA1301,4.25649742806982,3.93711841112291,4.33994363883209,7.94777143198046,0.550631271693412,1.90606713544359
NA1302,10.3831518188951,7.69557614047174,7.49715667553217,16.3885149482633,1.51489297920035,3.78861111499691
NA1303,1.64185523051981,1.35474818949141,1.50241393686257,2.89416352434607,0.202101126665459,0.630449197806914
NA1304,1.36359763626775,0.977035749225252,1.35424327685437,2.36985486859921,0.171087918461501,0.464182802308856
NA1305,0.971649745649333,0.699028805639917,1.02327587624017,1.68962313701491,0.115749525033886,0.319504494633175
NA1306,16.0602977053443,14.2472135738569,15.6841239946401,29.1261529509971,2.00807823958857,6.63229260135829
NA1307,5.24130477864947,3.79612858703799,4.40961611759102,8.60036016377105,0.634237736389964,1.73530004781482
