eco_code,Annual crops,Permanent crops,Pasture,Urban,Extensive forestry,Intensive forestry
NT0305,2.11526274669727E-11,2.00475767936473E-11,1.20877650277278E-11,3.08596470552404E-11,3.13177357162217E-12,1.05886498403008E-11
NT0306,1.53242130643423E-11,1.04317871389152E-11,9.87395547194913E-12,2.72064640201834E-11,4.82523535479308E-12,5.61887717425088E-12
NT0307,1.58862058550521E-10,1.3495391561589E-10,9.94907438703324E-11,2.59881908675276E-10,3.44831102358015E-11,7.9068740048107E-11
NT0308,5.07211199686426E-11,3.86168295808113E-11,2.44908284151235E-11,7.31907309922403E-11,1.29028592215E-11,2.43653479825188E-11
NT0309,1.04367298743676E-11,7.64028334298871E-12,5.54301545945424E-12,1.57709093472593E-11,2.8479599964431E-12,4.41598495959066E-12
NT0310,8.63458222995571E-12,6.15635507782829E-12,4.36127973944009E-12,1.19465337101377E-11,2.08509649832433E-12,3.64350383634734E-12
NT0401,NaN,NaN,1.16761317392926E-11,NaN,NaN,NaN
NT0402,2.22181729464165E-12,2.60292863058011E-12,2.87161934488868E-12,5.60123912180204E-12,3.9640714285445E-13,1.28751795593508E-12
NT0404,2.79691530427644E-12,2.85478664538802E-12,2.30260527177855E-12,5.89452832112575E-12,8.01680574925533E-13,1.75460125647299E-12
NT0702,1.31087125845003E-12,1.03541418996934E-12,1.40174548982563E-12,2.66186826249117E-12,2.4223611197217E-13,5.21211968149831E-13
NT0703,7.0854948101398E-12,5.08168228120284E-12,5.42392155141827E-12,1.17013436714249E-11,1.08280743594068E-12,2.78246559350846E-12
NT0704,2.01273810072802E-13,1.50776948496925E-13,1.40498826727367E-13,3.05775677089276E-13,2.67381456607835E-14,7.43739327154102E-14
NT0705,NaN,NaN,2.117030447228E-11,NaN,NaN,NaN
NT0707,1.60073670966721E-12,1.25868422779935E-12,1.54540847801221E-12,3.06550342244708E-12,2.8333132212775E-13,6.36195605054802E-13
NT0708,5.55319412666263E-13,4.57269026549508E-13,4.57581184341583E-13,1.03335028063041E-12,1.15026793466488E-13,2.48162385718145E-13
NT0709,5.40428265706039E-13,3.96882881291524E-13,5.33946929470254E-13,1.00591858700321E-12,7.83317300784424E-14,1.98367279211853E-13
NT0710,5.96383270523119E-13,4.9881213096578E-13,4.29134632623509E-13,9.59081033012345E-13,6.77253622366019E-14,2.36883725223488E-13
NT0801,1.64852312316302E-12,1.24610337758759E-12,1.06517102424545E-12,2.50708609062402E-12,2.26081215296833E-13,6.92181100936845E-13
NT0802,8.34253530875884E-13,6.61244403701997E-13,6.60183328622366E-13,1.37179485823702E-12,9.44039258020604E-14,3.15877238552567E-13
NT0803,1.33998410824087E-12,1.06829206489346E-12,6.50537728772513E-13,1.85839372181257E-12,2.41976871447271E-13,6.4164605441571E-13
NT0805,6.616957672292E-13,5.12232708334491E-13,5.10266537710603E-13,1.06317692375478E-12,7.28528387748224E-14,2.53249376053764E-13
NT0902,3.16943337785765E-11,2.8389871910048E-11,1.58519111431895E-11,4.79420317137371E-11,5.52329596696695E-12,1.59490736622692E-11
NT0903,2.31840671537111E-10,2.37857051736355E-10,1.38461214495957E-10,NaN,3.90555549464266E-11,1.29286074815157E-10
NT0904,6.3585161857227E-12,5.33474193157202E-12,3.96928956343009E-12,9.89185526279763E-12,9.64867402378957E-13,3.05967113093282E-12
NT0905,4.26290237380094E-11,3.96891169770653E-11,2.39532169187312E-11,7.34795628452225E-11,3.7322579310875E-12,1.524567779253E-11
NT0906,2.22791906705147E-11,1.78526500299021E-11,1.72786527532972E-11,4.54165005102295E-11,6.44824999128501E-12,9.94667715183736E-12
NT0907,1.71864634016916E-12,1.37286807164409E-12,1.51654611160157E-12,3.09924652380336E-12,2.91723759025976E-13,7.13510496315938E-13
NT0908,5.06803749717224E-12,3.90064308944676E-12,3.93264636348541E-12,8.41871599586966E-12,8.47972421939428E-13,2.10135675883203E-12
NT0909,6.70828511778467E-12,5.81876236006562E-12,6.43961885513252E-12,1.31819477834016E-11,1.17315296004741E-12,2.9523803905449E-12
NT1001,6.54553429085733E-13,6.3781074732145E-13,7.39154316318438E-13,1.29545440607849E-12,8.05565925996949E-14,3.79670431460059E-13
NT1002,1.69199279353481E-12,1.70757456689734E-12,1.89974091397088E-12,3.51538573886977E-12,2.21477434283555E-13,9.06578872637444E-13
NT1003,1.68748826112813E-12,1.35648538056261E-12,1.64891104649387E-12,3.04992047996832E-12,2.11671538358578E-13,8.09015962158142E-13
NT1004,1.19691315895034E-11,1.11150555267698E-11,1.15440613550969E-11,NaN,1.61639977104609E-12,7.4607165872654E-12
NT1005,2.85009689522323E-11,1.97092482703548E-11,3.02747610820755E-11,5.47152975795912E-11,4.59866161363639E-12,1.28907144731012E-11
NT1006,9.6303328829573E-12,7.91463123468777E-12,8.20362089003581E-12,1.50921213784246E-11,9.92588075723604E-13,5.22229405404529E-12
NT1007,4.39654509178263E-11,3.2288437292426E-11,4.62309869523642E-11,NaN,NaN,NaN
NT1008,1.31806024748308E-12,1.09745083373487E-12,1.34453866673999E-12,2.31880784782923E-12,1.71523066011206E-13,6.30686240618179E-13
NT1010,2.02305333113589E-12,1.60352679737475E-12,2.16092107169428E-12,3.987948542973E-12,2.85514941086881E-13,8.22800199051686E-13
NT1201,2.24346357706484E-12,1.66189579733567E-12,1.41671371231235E-12,3.07346611620279E-12,2.48607349607403E-13,7.7847519117704E-13
NT1301,2.20947393506032E-11,1.64537237520694E-11,1.76883541679026E-11,4.11940002670458E-11,4.76082208388186E-12,9.22446089261744E-12
NT1303,NaN,NaN,2.73288782532588E-13,5.21388599026518E-13,NaN,NaN
NT1304,2.60228773157457E-13,1.88884101366742E-13,1.90640559994921E-13,4.31158078662748E-13,4.14336766218438E-14,9.71074124224269E-14
NT1305,4.24246331388877E-11,4.16224712982487E-11,2.24454368617132E-11,6.56114163070947E-11,8.4744487230735E-12,2.43785637476226E-11
NT1306,4.68876859159481E-11,4.25781818596707E-11,2.33767489824452E-11,7.04132627440008E-11,9.5331174799971E-12,2.67204768532874E-11
NT1307,NaN,NaN,3.58262065333886E-12,NaN,NaN,NaN
NT1308,4.97642279782088E-12,4.15345635709927E-12,4.29392622665162E-12,9.22989507457056E-12,7.3178472565778E-13,1.86191753262636E-12
NT1309,2.22244520725802E-12,1.79823192019735E-12,2.01896650772789E-12,4.33850704120886E-12,4.05116702609131E-13,9.29713558557665E-13
NT1312,5.69635376720302E-11,4.63212303423008E-11,2.25377313802587E-11,8.0646646819072E-11,6.42921293266266E-12,1.80741851947712E-11
NT1313,8.42617819031322E-12,6.20018726873628E-12,8.89349022462053E-12,1.7050324801205E-11,1.23411222535895E-12,3.0924057745347E-12
NT1314,2.0648569581493E-11,1.95078855603267E-11,2.0590230812318E-11,4.18488960637202E-11,3.20281673328239E-12,9.58614401141421E-12
NT1315,4.69168768887063E-13,3.66679621619264E-13,4.22449806314955E-13,8.49300696000946E-13,7.17291999345914E-14,1.74913084188265E-13
NT1316,1.19996730738809E-11,7.42974445809281E-12,7.85289525419962E-12,1.93833749088015E-11,2.50228445210511E-12,3.92263187585919E-12
NT1318,NaN,NaN,0,NaN,NaN,NaN
NT1401,1.01787608792018E-11,4.14884094552371E-12,6.22828727901209E-12,1.73439256629089E-11,3.96899462629601E-12,2.72669310448269E-12
NT1402,3.12855395639504E-11,2.78171085329593E-11,1.40199135878637E-11,4.18285112560087E-11,6.32655124886838E-12,1.40025683227425E-11
NT1403,2.26402842164983E-11,1.29232964188449E-11,1.09979067271724E-11,3.08209320926502E-11,6.58322790253027E-12,7.56649639507536E-12
NT1404,4.0408434812308E-11,1.95900955560971E-11,2.81077859367112E-11,6.07310496778556E-11,9.18339171502171E-12,1.17938477574871E-11
NT1405,3.18118780940192E-11,1.88658179344845E-11,2.17476464858241E-11,4.95050739719066E-11,8.28114458096712E-12,9.2768576793472E-12
NT1406,4.24242020582243E-11,2.38633943130453E-11,2.72524117175087E-11,6.02491890753424E-11,1.19121100142586E-11,1.59073300242961E-11
NT1407,7.44772745686036E-11,4.72095417857275E-11,3.89578662411787E-11,1.03963577817726E-10,1.87630063114536E-11,2.49932826070419E-11
OC0103,NaN,NaN,3.2453567514065E-11,NaN,NaN,NaN
OC0105,1.13657793552726E-11,9.4117368658954E-12,5.54759433254356E-12,1.54144685488835E-11,2.43574148975677E-12,8.76494595842294E-12
OC0106,9.64933508988476E-12,8.54503656238656E-12,6.03845279124574E-12,1.40630023237622E-11,1.60506724518256E-12,7.5210272279497E-12
OC0108,NaN,NaN,2.75660163070885E-10,NaN,NaN,NaN
OC0109,NaN,NaN,4.70584926907734E-11,NaN,NaN,NaN
OC0110,6.62960271618165E-11,6.89425635863883E-11,5.11125987359837E-11,NaN,8.13714768772548E-12,4.81434186292387E-11
OC0112,6.51382728740041E-11,5.95169747646045E-11,NaN,8.19412506760767E-11,NaN,NaN
OC0114,1.5033518029172E-10,1.35859008226064E-10,9.63051197975034E-11,2.08853662622141E-10,2.53094655950091E-11,1.00430956427774E-10
OC0115,NaN,NaN,2.64669055030442E-10,NaN,NaN,NaN
OC0117,NaN,NaN,2.1433671634627E-11,NaN,NaN,NaN
OC0201,6.10013127442235E-12,6.04468555872357E-12,2.75027362399788E-12,9.08655483465137E-12,1.23322652252203E-12,3.64860188500973E-12
OC0202,3.62341352006262E-12,4.2026999535556E-12,3.21110727575716E-12,7.19009439300148E-12,5.20306672900192E-13,2.29229497010534E-12
OC0203,9.76738942783319E-11,1.03718538597353E-10,6.37641686472423E-11,1.63875855191495E-10,NaN,NaN
OC0701,4.34886297774353E-12,5.48625357449292E-12,4.93447809800189E-12,9.87005077605936E-12,6.77267347276407E-13,2.5611762272678E-12
OC0702,2.47623145100055E-11,2.9359371337086E-11,1.93725922221119E-11,4.79318467999584E-11,3.88577741653586E-12,1.41269049806587E-11
PA0101,6.22927402472144E-12,4.60893305055907E-12,3.46338988131634E-12,8.20313548955884E-12,1.08288505516405E-12,3.90347482096349E-12
PA0102,9.8912043650088E-12,6.89486617645342E-12,6.32499348862905E-12,1.3569231100216E-11,1.6469987719268E-12,6.19806812723853E-12
PA0401,5.27134557697644E-11,4.24979671893314E-11,2.28577923534904E-11,8.23452506902472E-11,1.50415746542879E-11,2.2212933365124E-11
PA0402,4.4036278006118E-12,3.46067244643886E-12,1.79487907723399E-12,6.07512775804129E-12,8.24761085038091E-13,2.05904311183358E-12
PA0403,9.96537156987554E-11,9.70681096510217E-11,4.7915148052897E-11,1.43420670456648E-10,1.51495390428214E-11,4.76370362205758E-11
PA0404,8.83694742918107E-12,6.97926948795045E-12,3.36718978311629E-12,1.184060261549E-11,1.70451402004972E-12,3.99526510706976E-12
PA0405,1.24091777564181E-11,9.7714015009485E-12,4.9290933423582E-12,1.71703979035842E-11,2.20947453078838E-12,6.38862309022661E-12
PA0406,1.43710231094519E-11,1.17453808517891E-11,5.88293393032483E-12,2.2220638646221E-11,4.20875318130327E-12,7.50454449922188E-12
PA0407,2.75886301444178E-11,2.24997202868937E-11,1.44282410817763E-11,4.25983688448537E-11,5.15771638533366E-12,1.21571117974535E-11
PA0408,8.95542737306628E-12,7.0379185168811E-12,5.61234374266786E-12,1.41418911013639E-11,1.79811871126226E-12,3.36856299652022E-12
PA0409,2.86412617185015E-12,2.76746072586723E-12,2.17483198462525E-12,5.6864368216667E-12,4.11856190073759E-13,1.32442564489431E-12
PA0410,1.17004520556934E-11,1.03572961876018E-11,6.17721074003975E-12,1.89842834950757E-11,1.8585967385634E-12,5.18681834206954E-12
PA0411,5.82336639800508E-12,5.16630446775454E-12,3.00215652360654E-12,9.28630041008335E-12,1.10130594991315E-12,2.85347671745553E-12
PA0412,2.48780240310297E-12,1.85523062333641E-12,9.76111504873384E-13,3.39919180436938E-12,4.82125602390103E-13,1.13155554433704E-12
PA0413,7.936001311998E-12,5.75609305893341E-12,2.94867014548499E-12,1.05756819339468E-11,1.83035902403983E-12,3.82571157758325E-12
PA0414,1.29676667965232E-11,1.46751807933911E-11,7.7436387772843E-12,2.84915900377039E-11,4.15633491387512E-12,9.76756517813305E-12
PA0415,6.00478362641774E-12,5.11251397787372E-12,2.67307081939123E-12,8.56765652946528E-12,1.05831003755055E-12,2.9241444922473E-12
PA0416,3.8724675755778E-11,2.93586500443999E-11,1.66440612449097E-11,5.83935413687754E-11,1.00562471559868E-11,1.63081002934416E-11
PA0417,1.24634844801158E-11,1.12479900814456E-11,7.39768288871766E-12,2.03527627000583E-11,2.38727737491239E-12,6.43154841837875E-12
PA0418,2.58914173629094E-11,1.98935021679012E-11,9.22666464000283E-12,3.57229331975293E-11,6.06225317664495E-12,1.21292819929191E-11
PA0419,2.50783237694831E-12,1.81733740236244E-12,1.04838923372472E-12,3.51777758720678E-12,5.11889234501694E-13,1.08417595188988E-12
PA0420,1.24128905126432E-11,1.0008521825283E-11,7.78209045228214E-12,2.02094500791735E-11,1.71892889498594E-12,4.58364999765905E-12
PA0421,1.96547665902469E-11,1.63749440691464E-11,8.17145371627664E-12,2.90489314429127E-11,3.31139939571067E-12,9.14138748552486E-12
PA0422,2.10507848319438E-11,1.63542490739917E-11,8.96593988034597E-12,2.91380622858411E-11,4.54205509916925E-12,9.60812519165165E-12
PA0423,2.56847349512136E-11,2.56842855797598E-11,1.029616291729E-11,4.32879234263711E-11,6.08415306464857E-12,1.89321879108607E-11
PA0424,6.61108678045751E-12,5.46991903313298E-12,2.41413896908478E-12,9.10180644882876E-12,1.18804824956515E-12,3.29538567442977E-12
PA0425,4.46579834133483E-11,4.7948168735378E-11,4.60832096724323E-11,8.61309720447E-11,4.25933288147221E-12,1.80857301607405E-11
PA0426,2.50333200509795E-12,2.40991320258702E-12,1.65011447315226E-12,4.86045119353071E-12,6.49990336526941E-13,1.60048028813748E-12
PA0427,4.40781961248943E-11,4.24516426338434E-11,1.69562048111516E-11,6.8414567770027E-11,1.00746438090508E-11,2.98158519087621E-11
PA0428,1.09680485172452E-11,1.02437196177976E-11,4.19115748209893E-12,1.8366056144419E-11,2.60741915530592E-12,7.62910514512708E-12
PA0429,9.12077872404911E-12,1.12703984290654E-11,1.15562318274972E-11,2.43554812374109E-11,1.56678142958002E-12,5.74021787653388E-12
PA0430,9.52836312842946E-12,8.79895514191933E-12,4.30150996625839E-12,1.51055870259793E-11,1.72891159791477E-12,5.09844978171557E-12
PA0431,5.76633811969074E-12,4.31014991330855E-12,2.15499465024944E-12,7.66930591961055E-12,1.1600083608384E-12,2.65687740959911E-12
PA0432,3.18898372741081E-11,2.75498926995017E-11,1.35444043828053E-11,4.57782929576024E-11,6.08991713691415E-12,1.5766278811874E-11
PA0433,3.0458590779719E-11,2.56105840012781E-11,1.80553713310274E-11,5.57739809003902E-11,8.65136421406143E-12,1.41744240847245E-11
PA0434,1.44885066814909E-11,1.34548902779051E-11,8.92018494477538E-12,2.48635272123468E-11,3.06816148559687E-12,8.32893574913077E-12
PA0435,3.66826740087408E-11,3.02850379188922E-11,1.80459783693201E-11,5.94800549689559E-11,9.35538145925177E-12,1.77716786319316E-11
PA0436,1.25662533800953E-12,1.00926650302507E-12,6.7825868358805E-13,2.1221961302585E-12,3.40002749394732E-13,6.04771089584655E-13
PA0437,3.32871355711546E-11,2.7636170443624E-11,1.14196737258592E-11,4.54367193045772E-11,5.80868075847501E-12,1.63560161710286E-11
PA0438,4.31605765038767E-11,5.24570779960956E-11,2.71816316847046E-11,1.11911891258066E-10,1.81414923942863E-11,3.1876403595804E-11
PA0439,5.04554738632475E-11,3.81136178231675E-11,2.08610916851336E-11,6.4447602052735E-11,9.80523524118398E-12,2.19343145633298E-11
PA0440,8.14210849997213E-12,7.67002581040181E-12,3.20608033128198E-12,1.25338684188732E-11,1.88389618783076E-12,5.36891503940335E-12
PA0441,1.99382975046436E-11,1.9154105382647E-11,7.3794506171878E-12,3.40941909631715E-11,4.81192921401672E-12,1.44267876147269E-11
PA0442,7.16132371729003E-12,9.20797871793517E-12,9.14819744174831E-12,NaN,NaN,NaN
PA0443,3.44549160337261E-12,3.10769761897704E-12,2.05425066833359E-12,7.56159945640628E-12,1.40474747669459E-12,1.86512165182996E-12
PA0444,4.57193392621912E-12,3.47530805177181E-12,2.20298749988454E-12,7.0750926412778E-12,1.14320308167601E-12,2.06134491362222E-12
PA0445,3.21090681703135E-12,2.42238976900242E-12,1.46712033547635E-12,4.49007736201657E-12,6.45105555059958E-13,1.47850033446119E-12
PA0446,3.55730936353374E-12,3.12500889527107E-12,2.94906342833811E-12,6.8319123718048E-12,5.82352692514392E-13,1.50734196082293E-12
PA0501,7.97403767377288E-12,6.27843483233853E-12,4.97332926412552E-12,1.30871106655372E-11,2.10843293379021E-12,3.57813609043786E-12
PA0502,7.1180163820408E-12,4.78412786880716E-12,6.30993381556284E-12,1.27376645523717E-11,1.10354625918201E-12,2.31420705655583E-12
PA0503,1.59532307031748E-11,1.67071605888045E-11,1.58520811997708E-11,3.42686477711789E-11,2.20348347656224E-12,7.97245311600684E-12
PA0504,9.84798192374412E-12,7.62778050030208E-12,4.08716193140271E-12,1.40002280357622E-11,2.43839744893872E-12,5.12401719065518E-12
PA0505,3.57126332358791E-12,3.97063452571042E-12,2.88944781869839E-12,7.9024025143116E-12,8.47840144224008E-13,2.33545640279807E-12
PA0506,3.65022786394688E-11,2.3018880276453E-11,2.88226795802687E-11,6.13677933288412E-11,6.25096767194306E-12,1.17636791236224E-11
PA0507,1.50871422675289E-11,1.10580036238174E-11,1.21125845737096E-11,2.66869797800991E-11,2.50619889794575E-12,5.46864193651708E-12
PA0508,2.601834984815E-11,2.45926503060297E-11,2.08526563613935E-11,5.00163800580028E-11,4.05405377559517E-12,1.21665610585905E-11
PA0509,1.87403212538879E-11,1.7417571531294E-11,1.64404036403264E-11,3.68776986777353E-11,3.32678538799004E-12,9.49872022476584E-12
PA0510,1.46267601603564E-11,1.43287480458266E-11,5.81424695211737E-12,2.38188452333561E-11,3.29206314711981E-12,9.74908517839287E-12
PA0511,5.99651527961264E-11,5.28954828782404E-11,2.42570840559506E-11,9.67696264883933E-11,1.44576433327382E-11,3.74155424947802E-11
PA0512,1.94083487581412E-10,1.62073544912875E-10,1.61161322291982E-10,NaN,2.91014898935893E-11,7.84271099706761E-11
PA0513,3.83142399967367E-11,3.54975927841407E-11,2.53686498144638E-11,6.22553348013594E-11,6.66725315573718E-12,1.81026185273731E-11
PA0514,3.28785477836575E-11,2.89741931539542E-11,2.13892560946055E-11,NaN,5.67568425566065E-12,1.60739862846816E-11
PA0515,1.03945337853882E-11,8.50494919025005E-12,6.05681128852047E-12,1.5618905614538E-11,1.95769425631955E-12,4.42502376161863E-12
PA0516,2.60921583323413E-11,2.22184878770809E-11,2.2031267422934E-11,4.70658922818726E-11,4.33582728600147E-12,1.14574480213759E-11
PA0517,6.19168017301658E-11,5.92552067999165E-11,5.6214387072586E-11,1.26725402331388E-10,9.41555412254272E-12,2.88718402960474E-11
PA0518,2.90204451369178E-11,2.5452341539058E-11,2.11460175912011E-11,4.83284211917868E-11,5.00140340284805E-12,1.42028311264752E-11
PA0519,2.65319809981266E-12,2.10492458676959E-12,1.73998247004048E-12,4.94121709557095E-12,8.01251894351735E-13,1.09659007859328E-12
PA0520,1.24132274005214E-11,1.31411721594821E-11,1.07444661551276E-11,2.55587079882195E-11,2.29293286713214E-12,6.39143738924733E-12
PA0521,4.65177183331506E-11,4.5131372842823E-11,4.0705593606169E-11,9.43945123786473E-11,6.97495403143491E-12,2.19568472391854E-11
PA0601,2.60346895605253E-13,2.45011554728264E-13,1.91743900873572E-13,5.71076107619177E-13,9.41316341399823E-14,1.34777401047956E-13
PA0602,NaN,NaN,4.29824089614695E-14,9.89431884813699E-14,5.30379413671468E-15,2.61307774684254E-14
PA0603,2.98430371557124E-12,3.68250805298784E-12,3.17023361622662E-12,7.45157286028959E-12,7.45231498802815E-13,1.87213461411298E-12
PA0604,NaN,NaN,1.86125477352001E-11,NaN,8.25950623908067E-12,1.34272227917909E-11
PA0605,NaN,NaN,5.17887489590876E-13,1.03524438282731E-12,9.88547823490541E-14,2.22012887131383E-13
PA0606,2.16524446038859E-12,1.93935692012642E-12,1.48117695974992E-12,4.50405813548812E-12,7.60979865072777E-13,1.04789298418874E-12
PA0607,8.96385209489999E-12,9.49987420496599E-12,4.27974065149518E-12,2.00767996754301E-11,3.83497205019189E-12,5.73218296344902E-12
PA0608,5.98097110796723E-13,5.48251227340701E-13,2.90028386581654E-13,1.20835513533835E-12,2.37806933299302E-13,3.55011576637298E-13
PA0609,4.84573045371173E-12,4.44685692213205E-12,3.71408466763221E-12,1.02828206334782E-11,1.49778677690182E-12,2.42790145036433E-12
PA0610,6.27866868976884E-12,5.99762951699391E-12,2.71063649688591E-12,1.31347001501283E-11,2.65834778509181E-12,3.57860165547793E-12
PA0611,6.0379184520333E-13,5.0994583286828E-13,3.09470687622986E-13,1.15675638418199E-12,2.20227437529368E-13,3.08888857012031E-13
PA0801,4.69576615191614E-12,3.51928477702978E-12,2.84078499257388E-12,7.11294823694201E-12,NaN,NaN
PA0802,7.17226591176631E-12,4.54318911832755E-12,4.74941364179447E-12,1.12191006799015E-11,1.04302032224082E-12,2.38908539012968E-12
PA0803,1.75869278083326E-11,1.5581165003624E-11,9.26179023363569E-12,2.75156569391421E-11,2.96368935746141E-12,8.76881981787279E-12
PA0804,1.96737179991112E-12,1.33969125166825E-12,1.3437096540017E-12,3.12276757545313E-12,2.92805316998289E-13,6.86599907056756E-13
PA0805,4.58967290735133E-12,3.59373698012168E-12,2.57068559975511E-12,6.90397898311676E-12,6.66833656107127E-13,1.85909286888409E-12
PA0806,1.06483141145633E-11,8.68832449092908E-12,7.46314915068453E-12,1.80092895941409E-11,1.43630012515297E-12,4.23859147769482E-12
PA0807,NaN,NaN,3.38697755163891E-11,8.88568587482069E-11,5.69109613012918E-12,2.86259983304609E-11
PA0808,3.85957360629674E-12,2.63939136496477E-12,2.6019618364692E-12,5.79869141014824E-12,4.23975856911E-13,1.25367070999426E-12
PA0809,1.51807365723802E-12,1.10906655573202E-12,8.03973352974254E-13,2.2161629067081E-12,3.43297727155354E-13,6.69205944532039E-13
PA0810,7.73665588121995E-13,4.89272637832171E-13,4.96633123634655E-13,1.14288451696204E-12,1.20518982521329E-13,2.69126292561993E-13
PA0811,5.64542624831833E-12,3.74398162071053E-12,3.85517761257493E-12,9.03948297928429E-12,7.87310211749173E-13,1.882578487128E-12
PA0812,4.85618164658099E-12,3.49816273941507E-12,3.31843675319734E-12,7.99668611768901E-12,6.10831733041579E-13,1.68406639047E-12
PA0813,1.04636610911751E-12,8.45122869117025E-13,7.39357394578475E-13,1.77155443916166E-12,1.42375865925905E-13,4.27188732635496E-13
PA0814,1.03282042890608E-12,7.3308114752164E-13,5.5317714412083E-13,1.46665937025437E-12,1.94613635585854E-13,4.26783526020002E-13
PA0815,8.98058965658239E-12,6.1350798160332E-12,6.78235561629214E-12,1.52765351336852E-11,1.55983981405635E-12,3.10178915542087E-12
PA0816,2.30243809532606E-12,1.56788864560356E-12,1.83447663604669E-12,3.84314258403767E-12,3.14304387882249E-13,7.75817111892463E-13
PA0817,2.70683753944366E-12,1.91470558541512E-12,1.22705180223109E-12,3.98946095060367E-12,6.89745805264173E-13,1.16446418769615E-12
PA0818,6.11856104470282E-12,4.72985069654211E-12,4.43424710598341E-12,1.02156425229889E-11,7.25297930022501E-13,2.33964878660476E-12
PA0901,3.14247517900432E-12,2.65294487660649E-12,1.96874848447651E-12,5.10063783753386E-12,4.34691194064989E-13,1.3771887322008E-12
PA0902,3.67637040599361E-11,3.50094361777216E-11,1.81978750358467E-11,6.13378343779532E-11,5.65085151892298E-12,2.03019664582193E-11
PA0903,1.65260211741692E-11,1.47699451957819E-11,8.45469555251248E-12,2.74105443513304E-11,2.23181712443758E-12,7.85549459365716E-12
PA0904,5.75729237796792E-12,5.12070889898851E-12,2.91120497940475E-12,9.07095720770324E-12,8.5562027537516E-13,2.67809424697213E-12
PA0905,2.32559919820952E-12,1.73651124238863E-12,2.41082478786998E-12,4.1339283952319E-12,NaN,NaN
PA0906,1.03533439157142E-11,8.62140964086358E-12,6.23832161447896E-12,1.67496352313637E-11,NaN,NaN
PA0907,1.35859040559059E-11,1.10427622222635E-11,7.49948450620567E-12,2.17399877180558E-11,2.24637050208671E-12,5.92861478026043E-12
PA0908,7.97049049721188E-11,7.70555670795357E-11,3.31343439768256E-11,1.22535721527601E-10,1.46973469383519E-11,4.79927752734573E-11
PA1001,4.04776907726752E-12,2.55684188216609E-12,3.7459815484799E-12,6.88136714185561E-12,5.34208140512291E-13,1.60827723500181E-12
PA1002,5.5983562612108E-13,4.46964102988015E-13,6.09485117673148E-13,1.11045435738535E-12,7.43886039978563E-14,2.61632247374737E-13
PA1003,4.06275169471961E-12,3.965664736011E-12,4.22773896188976E-12,8.0687135597591E-12,6.21293335405181E-13,2.19079528240406E-12
PA1004,4.91383428429604E-12,2.81565429878183E-12,4.45596033503289E-12,8.74423668894223E-12,5.74472668000163E-13,1.85996546510077E-12
PA1005,8.45194921937675E-12,5.33546126554671E-12,8.6886933281019E-12,NaN,1.08271146913415E-12,3.12308993711261E-12
PA1006,1.5918699709925E-12,1.41343377104307E-12,1.67599792781814E-12,2.88395800236507E-12,1.97616934684107E-13,8.86239295631228E-13
PA1007,6.53908342638422E-12,4.63566689442817E-12,6.21311160461625E-12,NaN,8.76916527756451E-13,2.63932301071757E-12
PA1008,8.21420828432985E-12,6.11221162146249E-12,6.83021823193299E-12,1.38796096384931E-11,NaN,NaN
PA1009,2.47497907585595E-12,1.72944733678714E-12,2.53545197057743E-12,4.24591452811039E-12,NaN,NaN
PA1010,3.43377116281246E-11,3.23468427407839E-11,3.08981737954615E-11,NaN,3.85935513899225E-12,1.99613124495784E-11
PA1011,5.65053170502064E-13,4.41705312799649E-13,6.51581082550345E-13,NaN,8.31603297735484E-14,2.66517673409641E-13
PA1012,4.93367025073274E-12,3.71051845105646E-12,5.02191474677657E-12,9.12514512508787E-12,7.35211428785401E-13,2.32820736637962E-12
PA1013,2.09400440326714E-12,1.77160054184888E-12,1.80523474751722E-12,3.88915126842924E-12,2.5081790539635E-13,1.00740343052953E-12
PA1014,2.47330953772308E-12,2.0631618849115E-12,2.910706550665E-12,5.01152319609205E-12,3.80550178718937E-13,1.15243465062871E-12
